,date,country,state,confirmed,deaths,recovered,month_year
15093,2021-04-09,Nigeria,Taraba,0,0,0,2021-04
15094,2021-04-09,Nigeria,Yobe,13,0,23,2021-04
15095,2021-04-09,Nigeria,Zamfara,0,0,0,2021-04
15096,2021-04-10,Nigeria,Abia,6,1,0,2021-04
15097,2021-04-10,Nigeria,Adamawa,0,0,0,2021-04
15098,2021-04-10,Nigeria,Akwa Ibom,16,0,7,2021-04
15099,2021-04-10,Nigeria,Anambra,0,0,0,2021-04
15100,2021-04-10,Nigeria,Bauchi,2,0,0,2021-04
15101,2021-04-10,Nigeria,Bayelsa,0,0,0,2021-04
15102,2021-04-10,Nigeria,Benue,0,0,0,2021-04
15103,2021-04-10,Nigeria,Borno,0,0,0,2021-04
15104,2021-04-10,Nigeria,Cross River,0,0,0,2021-04
15105,2021-04-10,Nigeria,Delta,2,0,0,2021-04
15106,2021-04-10,Nigeria,Ebonyi,9,0,0,2021-04
15107,2021-04-10,Nigeria,Edo,1,0,0,2021-04
15108,2021-04-10,Nigeria,Ekiti,0,0,0,2021-04
15109,2021-04-10,Nigeria,Enugu,0,0,0,2021-04
15110,2021-04-10,Nigeria,Federal Capital Territory,0,0,0,2021-04
15111,2021-04-10,Nigeria,Gombe,0,0,0,2021-04
15112,2021-04-10,Nigeria,Imo,0,0,0,2021-04
15113,2021-04-10,Nigeria,Jigawa,1,0,0,2021-04
15114,2021-04-10,Nigeria,Kaduna,1,0,11,2021-04
15115,2021-04-10,Nigeria,Kano,6,0,2,2021-04
15116,2021-04-10,Nigeria,Katsina,0,0,0,2021-04
15117,2021-04-10,Nigeria,Kebbi,0,0,0,2021-04
15118,2021-04-10,Nigeria,Kogi,0,0,0,2021-04
15119,2021-04-10,Nigeria,Kwara,0,0,0,2021-04
15120,2021-04-10,Nigeria,Lagos,26,0,0,2021-04
15121,2021-04-10,Nigeria,Nasarawa,0,0,0,2021-04
15122,2021-04-10,Nigeria,Niger,0,0,0,2021-04
15123,2021-04-10,Nigeria,Ogun,1,0,0,2021-04
15124,2021-04-10,Nigeria,Osun,3,0,0,2021-04
15125,2021-04-10,Nigeria,Ondo,0,0,0,2021-04
15126,2021-04-10,Nigeria,Oyo,0,0,0,2021-04
15127,2021-04-10,Nigeria,Plateau,0,0,0,2021-04
15128,2021-04-10,Nigeria,Rivers,10,0,5,2021-04
15129,2021-04-10,Nigeria,Sokoto,0,0,0,2021-04
15130,2021-04-10,Nigeria,Taraba,0,0,0,2021-04
15131,2021-04-10,Nigeria,Yobe,0,0,0,2021-04
15132,2021-04-10,Nigeria,Zamfara,0,0,0,2021-04
15133,2021-04-11,Nigeria,Abia,0,0,0,2021-04
15134,2021-04-11,Nigeria,Adamawa,0,0,0,2021-04
15135,2021-04-11,Nigeria,Akwa Ibom,0,0,0,2021-04
15136,2021-04-11,Nigeria,Anambra,0,0,0,2021-04
15137,2021-04-11,Nigeria,Bauchi,0,0,0,2021-04
15138,2021-04-11,Nigeria,Bayelsa,7,0,4,2021-04
15139,2021-04-11,Nigeria,Benue,0,0,0,2021-04
15140,2021-04-11,Nigeria,Borno,0,0,0,2021-04
15141,2021-04-11,Nigeria,Cross River,0,0,0,2021-04
15142,2021-04-11,Nigeria,Delta,0,0,0,2021-04
15143,2021-04-11,Nigeria,Ebonyi,0,0,0,2021-04
15144,2021-04-11,Nigeria,Edo,0,0,0,2021-04
15145,2021-04-11,Nigeria,Ekiti,0,0,0,2021-04
15146,2021-04-11,Nigeria,Enugu,0,0,0,2021-04
15147,2021-04-11,Nigeria,Federal Capital Territory,20,0,0,2021-04
15148,2021-04-11,Nigeria,Gombe,0,0,0,2021-04
15149,2021-04-11,Nigeria,Imo,0,0,0,2021-04
15150,2021-04-11,Nigeria,Jigawa,1,0,0,2021-04
15151,2021-04-11,Nigeria,Kaduna,4,0,4,2021-04
15152,2021-04-11,Nigeria,Kano,0,0,0,2021-04
15153,2021-04-11,Nigeria,Katsina,0,0,0,2021-04
15154,2021-04-11,Nigeria,Kebbi,0,0,0,2021-04
15155,2021-04-11,Nigeria,Kogi,0,0,0,2021-04
15156,2021-04-11,Nigeria,Kwara,0,0,0,2021-04
15157,2021-04-11,Nigeria,Lagos,19,0,0,2021-04
15158,2021-04-11,Nigeria,Nasarawa,0,0,0,2021-04
15159,2021-04-11,Nigeria,Niger,0,0,0,2021-04
15160,2021-04-11,Nigeria,Ogun,0,0,0,2021-04
15161,2021-04-11,Nigeria,Osun,3,0,0,2021-04
15162,2021-04-11,Nigeria,Ondo,0,0,0,2021-04
15163,2021-04-11,Nigeria,Oyo,0,0,0,2021-04
15164,2021-04-11,Nigeria,Plateau,0,0,0,2021-04
15165,2021-04-11,Nigeria,Rivers,3,0,1,2021-04
15166,2021-04-11,Nigeria,Sokoto,0,0,0,2021-04
15167,2021-04-11,Nigeria,Taraba,0,0,0,2021-04
15168,2021-04-11,Nigeria,Yobe,0,0,0,2021-04
15169,2021-04-11,Nigeria,Zamfara,0,0,0,2021-04
15170,2021-04-12,Nigeria,Abia,0,0,0,2021-04
15171,2021-04-12,Nigeria,Adamawa,0,0,0,2021-04
15172,2021-04-12,Nigeria,Akwa Ibom,0,0,0,2021-04
15173,2021-04-12,Nigeria,Anambra,0,0,0,2021-04
15174,2021-04-12,Nigeria,Bauchi,0,0,0,2021-04
15175,2021-04-12,Nigeria,Bayelsa,0,0,0,2021-04
15176,2021-04-12,Nigeria,Benue,0,0,0,2021-04
15177,2021-04-12,Nigeria,Borno,0,0,0,2021-04
15178,2021-04-12,Nigeria,Cross River,0,0,0,2021-04
15179,2021-04-12,Nigeria,Delta,0,0,0,2021-04
15180,2021-04-12,Nigeria,Ebonyi,0,0,0,2021-04
15181,2021-04-12,Nigeria,Edo,0,0,5,2021-04
15182,2021-04-12,Nigeria,Ekiti,0,0,0,2021-04
15183,2021-04-12,Nigeria,Enugu,22,0,40,2021-04
15184,2021-04-12,Nigeria,Federal Capital Territory,4,1,4,2021-04
15185,2021-04-12,Nigeria,Gombe,0,0,0,2021-04
15186,2021-04-12,Nigeria,Imo,0,0,0,2021-04
15187,2021-04-12,Nigeria,Jigawa,0,0,0,2021-04
15188,2021-04-12,Nigeria,Kaduna,1,0,7,2021-04
15189,2021-04-12,Nigeria,Kano,0,0,0,2021-04
15190,2021-04-12,Nigeria,Katsina,0,0,0,2021-04
15191,2021-04-12,Nigeria,Kebbi,0,0,0,2021-04
15192,2021-04-12,Nigeria,Kogi,0,0,0,2021-04
15193,2021-04-12,Nigeria,Kwara,0,0,0,2021-04
15194,2021-04-12,Nigeria,Lagos,15,0,0,2021-04
15195,2021-04-12,Nigeria,Nasarawa,0,0,0,2021-04
15196,2021-04-12,Nigeria,Niger,0,0,0,2021-04
15197,2021-04-12,Nigeria,Ogun,0,0,0,2021-04
15198,2021-04-12,Nigeria,Osun,2,0,5,2021-04
15199,2021-04-12,Nigeria,Ondo,0,0,0,2021-04
15200,2021-04-12,Nigeria,Oyo,0,0,0,2021-04
15201,2021-04-12,Nigeria,Plateau,0,0,0,2021-04
15202,2021-04-12,Nigeria,Rivers,0,0,9,2021-04
15203,2021-04-12,Nigeria,Sokoto,0,0,0,2021-04
15204,2021-04-12,Nigeria,Taraba,0,0,0,2021-04
15205,2021-04-12,Nigeria,Yobe,0,0,0,2021-04
15206,2021-04-12,Nigeria,Zamfara,0,0,0,2021-04
15207,2021-04-13,Nigeria,Abia,0,0,0,2021-04
15208,2021-04-13,Nigeria,Adamawa,0,0,0,2021-04
15209,2021-04-13,Nigeria,Akwa Ibom,8,0,21,2021-04
15210,2021-04-13,Nigeria,Anambra,0,0,0,2021-04
15211,2021-04-13,Nigeria,Bauchi,0,0,0,2021-04
15212,2021-04-13,Nigeria,Bayelsa,0,0,11,2021-04
15213,2021-04-13,Nigeria,Benue,0,0,0,2021-04
15214,2021-04-13,Nigeria,Borno,0,0,0,2021-04
15215,2021-04-13,Nigeria,Cross River,0,0,0,2021-04
15216,2021-04-13,Nigeria,Delta,0,0,0,2021-04
15217,2021-04-13,Nigeria,Ebonyi,2,0,0,2021-04
15218,2021-04-13,Nigeria,Edo,0,0,3,2021-04
15219,2021-04-13,Nigeria,Ekiti,1,0,0,2021-04
15220,2021-04-13,Nigeria,Enugu,11,0,0,2021-04
15221,2021-04-13,Nigeria,Federal Capital Territory,11,0,0,2021-04
15222,2021-04-13,Nigeria,Gombe,0,0,0,2021-04
15223,2021-04-13,Nigeria,Imo,0,0,0,2021-04
15224,2021-04-13,Nigeria,Jigawa,0,0,0,2021-04
15225,2021-04-13,Nigeria,Kaduna,4,0,4,2021-04
15226,2021-04-13,Nigeria,Kano,0,0,0,2021-04
15227,2021-04-13,Nigeria,Katsina,0,0,0,2021-04
15228,2021-04-13,Nigeria,Kebbi,0,0,0,2021-04
15229,2021-04-13,Nigeria,Kogi,0,0,0,2021-04
15230,2021-04-13,Nigeria,Kwara,0,0,0,2021-04
15231,2021-04-13,Nigeria,Lagos,30,0,0,2021-04
15232,2021-04-13,Nigeria,Nasarawa,0,0,0,2021-04
15233,2021-04-13,Nigeria,Niger,0,0,0,2021-04
15234,2021-04-13,Nigeria,Ogun,0,0,0,2021-04
15235,2021-04-13,Nigeria,Osun,5,0,0,2021-04
15236,2021-04-13,Nigeria,Ondo,0,0,0,2021-04
15237,2021-04-13,Nigeria,Oyo,0,0,0,2021-04
15238,2021-04-13,Nigeria,Plateau,0,0,0,2021-04
15239,2021-04-13,Nigeria,Rivers,2,0,9,2021-04
15240,2021-04-13,Nigeria,Sokoto,0,0,0,2021-04
15241,2021-04-13,Nigeria,Taraba,0,0,0,2021-04
15242,2021-04-13,Nigeria,Yobe,0,0,0,2021-04
15243,2021-04-13,Nigeria,Zamfara,0,0,0,2021-04
15244,2021-04-14,Nigeria,Abia,0,0,0,2021-04
15245,2021-04-14,Nigeria,Adamawa,12,0,0,2021-04
15246,2021-04-14,Nigeria,Akwa Ibom,10,0,6,2021-04
15247,2021-04-14,Nigeria,Anambra,0,0,0,2021-04
15248,2021-04-14,Nigeria,Bauchi,0,0,0,2021-04
15249,2021-04-14,Nigeria,Bayelsa,0,0,0,2021-04
15250,2021-04-14,Nigeria,Benue,0,0,0,2021-04
15251,2021-04-14,Nigeria,Borno,0,0,0,2021-04
15252,2021-04-14,Nigeria,Cross River,9,0,10,2021-04
15253,2021-04-14,Nigeria,Delta,0,0,0,2021-04
15254,2021-04-14,Nigeria,Ebonyi,0,0,0,2021-04
15255,2021-04-14,Nigeria,Edo,0,0,0,2021-04
15256,2021-04-14,Nigeria,Ekiti,0,0,5,2021-04
15257,2021-04-14,Nigeria,Enugu,0,0,0,2021-04
15258,2021-04-14,Nigeria,Federal Capital Territory,15,0,0,2021-04
15259,2021-04-14,Nigeria,Gombe,0,0,0,2021-04
15260,2021-04-14,Nigeria,Imo,0,0,0,2021-04
15261,2021-04-14,Nigeria,Jigawa,0,0,0,2021-04
15262,2021-04-14,Nigeria,Kaduna,4,0,2,2021-04
15263,2021-04-14,Nigeria,Kano,5,0,10,2021-04
15264,2021-04-14,Nigeria,Katsina,0,0,0,2021-04
15265,2021-04-14,Nigeria,Kebbi,0,0,0,2021-04
15266,2021-04-14,Nigeria,Kogi,0,0,0,2021-04
15267,2021-04-14,Nigeria,Kwara,0,0,0,2021-04
15268,2021-04-14,Nigeria,Lagos,19,0,0,2021-04
15269,2021-04-14,Nigeria,Nasarawa,0,0,0,2021-04
15270,2021-04-14,Nigeria,Niger,0,0,0,2021-04
15271,2021-04-14,Nigeria,Ogun,6,0,0,2021-04
15272,2021-04-14,Nigeria,Osun,3,0,10,2021-04
15273,2021-04-14,Nigeria,Ondo,0,0,0,2021-04
15274,2021-04-14,Nigeria,Oyo,0,0,0,2021-04
15275,2021-04-14,Nigeria,Plateau,0,0,0,2021-04
15276,2021-04-14,Nigeria,Rivers,6,0,2,2021-04
15277,2021-04-14,Nigeria,Sokoto,0,0,0,2021-04
15278,2021-04-14,Nigeria,Taraba,0,0,0,2021-04
15279,2021-04-14,Nigeria,Yobe,0,0,0,2021-04
15280,2021-04-14,Nigeria,Zamfara,0,0,0,2021-04
15281,2021-04-15,Nigeria,Abia,0,0,0,2021-04
15282,2021-04-15,Nigeria,Adamawa,0,0,0,2021-04
15283,2021-04-15,Nigeria,Akwa Ibom,4,0,1,2021-04
15284,2021-04-15,Nigeria,Anambra,0,0,0,2021-04
15285,2021-04-15,Nigeria,Bauchi,0,0,0,2021-04
15286,2021-04-15,Nigeria,Bayelsa,0,0,0,2021-04
15287,2021-04-15,Nigeria,Benue,0,0,0,2021-04
15288,2021-04-15,Nigeria,Borno,0,0,0,2021-04
15289,2021-04-15,Nigeria,Cross River,0,0,0,2021-04
15290,2021-04-15,Nigeria,Delta,0,0,0,2021-04
15291,2021-04-15,Nigeria,Ebonyi,0,0,0,2021-04
15292,2021-04-15,Nigeria,Edo,4,0,0,2021-04
15293,2021-04-15,Nigeria,Ekiti,0,0,0,2021-04
15294,2021-04-15,Nigeria,Enugu,0,0,0,2021-04
15295,2021-04-15,Nigeria,Federal Capital Territory,1,0,0,2021-04
15296,2021-04-15,Nigeria,Gombe,0,0,0,2021-04
15297,2021-04-15,Nigeria,Imo,0,0,0,2021-04
15298,2021-04-15,Nigeria,Jigawa,0,0,0,2021-04
15299,2021-04-15,Nigeria,Kaduna,0,0,0,2021-04
15300,2021-04-15,Nigeria,Kano,3,0,0,2021-04
15301,2021-04-15,Nigeria,Katsina,0,0,0,2021-04
15302,2021-04-15,Nigeria,Kebbi,0,0,0,2021-04
15303,2021-04-15,Nigeria,Kogi,0,0,0,2021-04
15304,2021-04-15,Nigeria,Kwara,0,0,0,2021-04
15305,2021-04-15,Nigeria,Lagos,29,0,0,2021-04
15306,2021-04-15,Nigeria,Nasarawa,2,0,0,2021-04
15307,2021-04-15,Nigeria,Niger,0,0,0,2021-04
15308,2021-04-15,Nigeria,Ogun,3,0,0,2021-04
15309,2021-04-15,Nigeria,Osun,4,0,0,2021-04
15310,2021-04-15,Nigeria,Ondo,0,0,0,2021-04
15311,2021-04-15,Nigeria,Oyo,1,0,0,2021-04
15312,2021-04-15,Nigeria,Plateau,4,0,10,2021-04
15313,2021-04-15,Nigeria,Rivers,19,0,4,2021-04
15314,2021-04-15,Nigeria,Sokoto,0,0,0,2021-04
15315,2021-04-15,Nigeria,Taraba,0,0,0,2021-04
15316,2021-04-15,Nigeria,Yobe,0,0,0,2021-04
15317,2021-04-15,Nigeria,Zamfara,6,0,0,2021-04
15318,2021-04-16,Nigeria,Abia,0,0,0,2021-04
15319,2021-04-16,Nigeria,Adamawa,0,0,0,2021-04
15320,2021-04-16,Nigeria,Akwa Ibom,8,0,1,2021-04
15321,2021-04-16,Nigeria,Anambra,0,0,0,2021-04
15322,2021-04-16,Nigeria,Bauchi,0,0,0,2021-04
15323,2021-04-16,Nigeria,Bayelsa,0,0,0,2021-04
15324,2021-04-16,Nigeria,Benue,0,0,0,2021-04
15325,2021-04-16,Nigeria,Borno,0,0,0,2021-04
15326,2021-04-16,Nigeria,Cross River,0,0,0,2021-04
15327,2021-04-16,Nigeria,Delta,0,0,0,2021-04
15328,2021-04-16,Nigeria,Ebonyi,0,0,0,2021-04
15329,2021-04-16,Nigeria,Edo,0,0,0,2021-04
15330,2021-04-16,Nigeria,Ekiti,0,0,0,2021-04
15331,2021-04-16,Nigeria,Enugu,0,0,0,2021-04
15332,2021-04-16,Nigeria,Federal Capital Territory,2,0,0,2021-04
15333,2021-04-16,Nigeria,Gombe,0,0,0,2021-04
15334,2021-04-16,Nigeria,Imo,0,0,0,2021-04
15335,2021-04-16,Nigeria,Jigawa,0,0,0,2021-04
15336,2021-04-16,Nigeria,Kaduna,11,0,3,2021-04
15337,2021-04-16,Nigeria,Kano,3,0,3,2021-04
15338,2021-04-16,Nigeria,Katsina,0,0,0,2021-04
15339,2021-04-16,Nigeria,Kebbi,0,0,0,2021-04
15340,2021-04-16,Nigeria,Kogi,0,0,0,2021-04
15341,2021-04-16,Nigeria,Kwara,0,0,0,2021-04
15342,2021-04-16,Nigeria,Lagos,26,0,0,2021-04
15343,2021-04-16,Nigeria,Nasarawa,0,0,0,2021-04
15344,2021-04-16,Nigeria,Niger,0,0,0,2021-04
15345,2021-04-16,Nigeria,Ogun,5,0,0,2021-04
15346,2021-04-16,Nigeria,Osun,3,0,0,2021-04
15347,2021-04-16,Nigeria,Ondo,0,0,0,2021-04
15348,2021-04-16,Nigeria,Oyo,0,0,0,2021-04
15349,2021-04-16,Nigeria,Plateau,1,0,5,2021-04
15350,2021-04-16,Nigeria,Rivers,8,0,7,2021-04
15351,2021-04-16,Nigeria,Sokoto,0,0,0,2021-04
15352,2021-04-16,Nigeria,Taraba,0,0,0,2021-04
15353,2021-04-16,Nigeria,Yobe,0,0,0,2021-04
15354,2021-04-16,Nigeria,Zamfara,0,0,0,2021-04
15355,2021-04-17,Nigeria,Abia,0,0,0,2021-04
15356,2021-04-17,Nigeria,Adamawa,0,0,0,2021-04
15357,2021-04-17,Nigeria,Akwa Ibom,3,0,4,2021-04
15358,2021-04-17,Nigeria,Anambra,0,0,0,2021-04
15359,2021-04-17,Nigeria,Bauchi,0,0,0,2021-04
15360,2021-04-17,Nigeria,Bayelsa,7,0,0,2021-04
15361,2021-04-17,Nigeria,Benue,0,0,0,2021-04
15362,2021-04-17,Nigeria,Borno,0,0,0,2021-04
15363,2021-04-17,Nigeria,Cross River,0,0,0,2021-04
15364,2021-04-17,Nigeria,Delta,0,0,0,2021-04
15365,2021-04-17,Nigeria,Ebonyi,1,0,0,2021-04
15366,2021-04-17,Nigeria,Edo,0,0,0,2021-04
15367,2021-04-17,Nigeria,Ekiti,0,0,0,2021-04
15368,2021-04-17,Nigeria,Enugu,0,0,0,2021-04
15369,2021-04-17,Nigeria,Federal Capital Territory,0,0,0,2021-04
15370,2021-04-17,Nigeria,Gombe,0,0,0,2021-04
15371,2021-04-17,Nigeria,Imo,0,0,0,2021-04
15372,2021-04-17,Nigeria,Jigawa,0,0,0,2021-04
15373,2021-04-17,Nigeria,Kaduna,5,0,4,2021-04
15374,2021-04-17,Nigeria,Kano,1,0,0,2021-04
15375,2021-04-17,Nigeria,Katsina,0,0,0,2021-04
15376,2021-04-17,Nigeria,Kebbi,0,0,0,2021-04
15377,2021-04-17,Nigeria,Kogi,0,0,0,2021-04
15378,2021-04-17,Nigeria,Kwara,0,0,0,2021-04
15379,2021-04-17,Nigeria,Lagos,22,0,0,2021-04
15380,2021-04-17,Nigeria,Nasarawa,0,0,0,2021-04
15381,2021-04-17,Nigeria,Niger,0,0,0,2021-04
15382,2021-04-17,Nigeria,Ogun,4,0,0,2021-04
15383,2021-04-17,Nigeria,Osun,2,0,4,2021-04
15384,2021-04-17,Nigeria,Ondo,0,0,0,2021-04
15385,2021-04-17,Nigeria,Oyo,0,0,0,2021-04
15386,2021-04-17,Nigeria,Plateau,0,0,0,2021-04
15387,2021-04-17,Nigeria,Rivers,15,0,9,2021-04
15388,2021-04-17,Nigeria,Sokoto,0,0,0,2021-04
15389,2021-04-17,Nigeria,Taraba,0,0,0,2021-04
15390,2021-04-17,Nigeria,Yobe,0,0,0,2021-04
15391,2021-04-17,Nigeria,Zamfara,0,0,0,2021-04
15392,2021-04-18,Nigeria,Abia,0,0,0,2021-04
15393,2021-04-18,Nigeria,Adamawa,0,0,0,2021-04
15394,2021-04-18,Nigeria,Akwa Ibom,0,0,0,2021-04
15395,2021-04-18,Nigeria,Anambra,0,0,0,2021-04
15396,2021-04-18,Nigeria,Bauchi,0,0,0,2021-04
15397,2021-04-18,Nigeria,Bayelsa,0,0,0,2021-04
15398,2021-04-18,Nigeria,Benue,0,0,0,2021-04
15399,2021-04-18,Nigeria,Borno,0,0,0,2021-04
15400,2021-04-18,Nigeria,Cross River,0,0,0,2021-04
15401,2021-04-18,Nigeria,Delta,0,0,0,2021-04
15402,2021-04-18,Nigeria,Ebonyi,10,0,0,2021-04
15403,2021-04-18,Nigeria,Edo,0,0,0,2021-04
15404,2021-04-18,Nigeria,Ekiti,0,0,0,2021-04
15405,2021-04-18,Nigeria,Enugu,0,0,0,2021-04
15406,2021-04-18,Nigeria,Federal Capital Territory,2,0,0,2021-04
15407,2021-04-18,Nigeria,Gombe,0,0,0,2021-04
15408,2021-04-18,Nigeria,Imo,0,0,0,2021-04
15409,2021-04-18,Nigeria,Jigawa,0,0,0,2021-04
15410,2021-04-18,Nigeria,Kaduna,0,0,3,2021-04
15411,2021-04-18,Nigeria,Kano,2,0,3,2021-04
15412,2021-04-18,Nigeria,Katsina,0,0,0,2021-04
15413,2021-04-18,Nigeria,Kebbi,0,0,0,2021-04
15414,2021-04-18,Nigeria,Kogi,0,0,0,2021-04
15415,2021-04-18,Nigeria,Kwara,0,0,0,2021-04
15416,2021-04-18,Nigeria,Lagos,9,0,0,2021-04
15417,2021-04-18,Nigeria,Nasarawa,0,0,0,2021-04
15418,2021-04-18,Nigeria,Niger,0,0,0,2021-04
15419,2021-04-18,Nigeria,Ogun,0,0,0,2021-04
15420,2021-04-18,Nigeria,Osun,2,0,0,2021-04
15421,2021-04-18,Nigeria,Ondo,0,0,0,2021-04
15422,2021-04-18,Nigeria,Oyo,1,0,0,2021-04
15423,2021-04-18,Nigeria,Plateau,0,0,0,2021-04
15424,2021-04-18,Nigeria,Rivers,0,0,1,2021-04
15425,2021-04-18,Nigeria,Sokoto,0,0,0,2021-04
15426,2021-04-18,Nigeria,Taraba,0,0,0,2021-04
15427,2021-04-18,Nigeria,Yobe,0,0,0,2021-04
15428,2021-04-18,Nigeria,Zamfara,0,0,0,2021-04
15429,2021-04-19,Nigeria,Abia,0,0,6,2021-04
15430,2021-04-19,Nigeria,Adamawa,0,0,0,2021-04
15431,2021-04-19,Nigeria,Akwa Ibom,0,0,0,2021-04
15432,2021-04-19,Nigeria,Anambra,0,0,0,2021-04
15433,2021-04-19,Nigeria,Bauchi,5,0,0,2021-04
15434,2021-04-19,Nigeria,Bayelsa,0,0,0,2021-04
15435,2021-04-19,Nigeria,Benue,0,0,0,2021-04
15436,2021-04-19,Nigeria,Borno,0,0,0,2021-04
15437,2021-04-19,Nigeria,Cross River,0,0,5,2021-04
15438,2021-04-19,Nigeria,Delta,0,0,0,2021-04
15439,2021-04-19,Nigeria,Ebonyi,0,0,0,2021-04
15440,2021-04-19,Nigeria,Edo,0,0,0,2021-04
15441,2021-04-19,Nigeria,Ekiti,0,0,0,2021-04
15442,2021-04-19,Nigeria,Enugu,0,0,0,2021-04
15443,2021-04-19,Nigeria,Federal Capital Territory,0,0,4,2021-04
15444,2021-04-19,Nigeria,Gombe,0,0,0,2021-04
15445,2021-04-19,Nigeria,Imo,0,0,0,2021-04
15446,2021-04-19,Nigeria,Jigawa,0,0,0,2021-04
15447,2021-04-19,Nigeria,Kaduna,16,0,1,2021-04
15448,2021-04-19,Nigeria,Kano,0,0,3,2021-04
15449,2021-04-19,Nigeria,Katsina,0,0,0,2021-04
15450,2021-04-19,Nigeria,Kebbi,0,0,0,2021-04
15451,2021-04-19,Nigeria,Kogi,0,0,0,2021-04
15452,2021-04-19,Nigeria,Kwara,0,0,0,2021-04
15453,2021-04-19,Nigeria,Lagos,27,0,0,2021-04
15454,2021-04-19,Nigeria,Nasarawa,0,0,0,2021-04
15455,2021-04-19,Nigeria,Niger,0,0,0,2021-04
15456,2021-04-19,Nigeria,Ogun,0,0,0,2021-04
15457,2021-04-19,Nigeria,Osun,0,0,3,2021-04
15458,2021-04-19,Nigeria,Ondo,16,0,0,2021-04
15459,2021-04-19,Nigeria,Oyo,0,0,0,2021-04
15460,2021-04-19,Nigeria,Plateau,0,0,0,2021-04
15461,2021-04-19,Nigeria,Rivers,0,0,7,2021-04
15462,2021-04-19,Nigeria,Sokoto,0,0,0,2021-04
15463,2021-04-19,Nigeria,Taraba,0,0,0,2021-04
15464,2021-04-19,Nigeria,Yobe,6,0,23,2021-04
15465,2021-04-19,Nigeria,Zamfara,0,0,0,2021-04
15466,2021-04-20,Nigeria,Abia,6,0,0,2021-04
15467,2021-04-20,Nigeria,Adamawa,0,0,0,2021-04
15468,2021-04-20,Nigeria,Akwa Ibom,0,0,0,2021-04
15469,2021-04-20,Nigeria,Anambra,0,0,0,2021-04
15470,2021-04-20,Nigeria,Bauchi,1,0,0,2021-04
15471,2021-04-20,Nigeria,Bayelsa,0,0,0,2021-04
15472,2021-04-20,Nigeria,Benue,0,0,0,2021-04
15473,2021-04-20,Nigeria,Borno,0,0,0,2021-04
15474,2021-04-20,Nigeria,Cross River,0,0,0,2021-04
15475,2021-04-20,Nigeria,Delta,0,0,0,2021-04
15476,2021-04-20,Nigeria,Ebonyi,0,0,0,2021-04
15477,2021-04-20,Nigeria,Edo,0,0,0,2021-04
15478,2021-04-20,Nigeria,Ekiti,0,0,0,2021-04
15479,2021-04-20,Nigeria,Enugu,53,0,0,2021-04
15480,2021-04-20,Nigeria,Federal Capital Territory,7,0,0,2021-04
15481,2021-04-20,Nigeria,Gombe,0,0,0,2021-04
15482,2021-04-20,Nigeria,Imo,0,0,0,2021-04
15483,2021-04-20,Nigeria,Jigawa,0,0,0,2021-04
15484,2021-04-20,Nigeria,Kaduna,0,0,11,2021-04
15485,2021-04-20,Nigeria,Kano,5,0,0,2021-04
15486,2021-04-20,Nigeria,Katsina,0,0,0,2021-04
15487,2021-04-20,Nigeria,Kebbi,0,0,0,2021-04
15488,2021-04-20,Nigeria,Kogi,0,0,0,2021-04
15489,2021-04-20,Nigeria,Kwara,0,0,0,2021-04
15490,2021-04-20,Nigeria,Lagos,22,0,0,2021-04
15491,2021-04-20,Nigeria,Nasarawa,0,0,0,2021-04
15492,2021-04-20,Nigeria,Niger,0,0,0,2021-04
15493,2021-04-20,Nigeria,Ogun,8,0,0,2021-04
15494,2021-04-20,Nigeria,Osun,0,0,0,2021-04
15495,2021-04-20,Nigeria,Ondo,0,0,0,2021-04
15496,2021-04-20,Nigeria,Oyo,0,0,0,2021-04
15497,2021-04-20,Nigeria,Plateau,0,0,0,2021-04
15498,2021-04-20,Nigeria,Rivers,18,0,11,2021-04
15499,2021-04-20,Nigeria,Sokoto,0,0,0,2021-04
15500,2021-04-20,Nigeria,Taraba,0,0,0,2021-04
15501,2021-04-20,Nigeria,Yobe,0,0,0,2021-04
15502,2021-04-20,Nigeria,Zamfara,0,0,0,2021-04
15503,2021-04-21,Nigeria,Abia,0,0,0,2021-04
15504,2021-04-21,Nigeria,Adamawa,0,0,0,2021-04
15505,2021-04-21,Nigeria,Akwa Ibom,2,0,10,2021-04
15506,2021-04-21,Nigeria,Anambra,0,0,0,2021-04
15507,2021-04-21,Nigeria,Bauchi,1,0,0,2021-04
15508,2021-04-21,Nigeria,Bayelsa,0,0,0,2021-04
15509,2021-04-21,Nigeria,Benue,0,0,0,2021-04
15510,2021-04-21,Nigeria,Borno,0,0,0,2021-04
15511,2021-04-21,Nigeria,Cross River,0,0,0,2021-04
15512,2021-04-21,Nigeria,Delta,0,0,0,2021-04
15513,2021-04-21,Nigeria,Ebonyi,0,0,0,2021-04
15514,2021-04-21,Nigeria,Edo,1,0,2,2021-04
15515,2021-04-21,Nigeria,Ekiti,0,0,0,2021-04
15516,2021-04-21,Nigeria,Enugu,0,0,0,2021-04
15517,2021-04-21,Nigeria,Federal Capital Territory,0,0,0,2021-04
15518,2021-04-21,Nigeria,Gombe,0,0,0,2021-04
15519,2021-04-21,Nigeria,Imo,2,0,0,2021-04
15520,2021-04-21,Nigeria,Jigawa,0,0,0,2021-04
15521,2021-04-21,Nigeria,Kaduna,6,0,8,2021-04
15522,2021-04-21,Nigeria,Kano,3,0,4,2021-04
15523,2021-04-21,Nigeria,Katsina,0,0,0,2021-04
